image_path,id,camera,downsample
images/00000003_00_0000.jpg,0,0,2
images/00000003_00_0000.jpg,0,0,3
images/00000003_00_0000.jpg,0,0,4
images/00000003_00_0001.jpg,0,0,2
images/00000003_00_0001.jpg,0,0,3
images/00000003_00_0001.jpg,0,0,4
images/00000003_00_0002.jpg,0,0,2
images/00000003_00_0002.jpg,0,0,3
images/00000003_00_0002.jpg,0,0,4
images/00000003_00_0003.jpg,0,0,2
images/00000003_00_0003.jpg,0,0,3
images/00000003_00_0003.jpg,0,0,4
images/00000003_00_0004.jpg,0,0,2
images/00000003_00_0004.jpg,0,0,3
images/00000003_00_0004.jpg,0,0,4
images/00000003_00_0005.jpg,0,0,2
images/00000003_00_0005.jpg,0,0,3
images/00000003_00_0005.jpg,0,0,4
images/00000003_00_0006.jpg,0,0,2
images/00000003_00_0006.jpg,0,0,3
images/00000003_00_0006.jpg,0,0,4
images/00000003_00_0007.jpg,0,0,2
images/00000003_00_0007.jpg,0,0,3
images/00000003_00_0007.jpg,0,0,4
images/00000003_00_0008.jpg,0,0,2
images/00000003_00_0008.jpg,0,0,3
images/00000003_00_0008.jpg,0,0,4
images/00000003_00_0009.jpg,0,0,2
images/00000003_00_0009.jpg,0,0,3
images/00000003_00_0009.jpg,0,0,4
images/00000003_01_0000.jpg,0,1,2
images/00000003_01_0000.jpg,0,1,3
images/00000003_01_0000.jpg,0,1,4
images/00000003_01_0001.jpg,0,1,2
images/00000003_01_0001.jpg,0,1,3
images/00000003_01_0001.jpg,0,1,4
images/00000003_01_0002.jpg,0,1,2
images/00000003_01_0002.jpg,0,1,3
images/00000003_01_0002.jpg,0,1,4
images/00000003_01_0003.jpg,0,1,2
images/00000003_01_0003.jpg,0,1,3
images/00000003_01_0003.jpg,0,1,4
images/00000003_01_0004.jpg,0,1,2
images/00000003_01_0004.jpg,0,1,3
images/00000003_01_0004.jpg,0,1,4
images/00000003_01_0005.jpg,0,1,2
images/00000003_01_0005.jpg,0,1,3
images/00000003_01_0005.jpg,0,1,4
images/00000017_00_0000.jpg,1,0,2
images/00000017_00_0000.jpg,1,0,3
images/00000017_00_0000.jpg,1,0,4
images/00000017_00_0001.jpg,1,0,2
images/00000017_00_0001.jpg,1,0,3
images/00000017_00_0001.jpg,1,0,4
images/00000017_00_0002.jpg,1,0,2
images/00000017_00_0002.jpg,1,0,3
images/00000017_00_0002.jpg,1,0,4
images/00000017_00_0003.jpg,1,0,2
images/00000017_00_0003.jpg,1,0,3
images/00000017_00_0003.jpg,1,0,4
images/00000017_00_0004.jpg,1,0,2
images/00000017_00_0004.jpg,1,0,3
images/00000017_00_0004.jpg,1,0,4
images/00000017_00_0005.jpg,1,0,2
images/00000017_00_0005.jpg,1,0,3
images/00000017_00_0005.jpg,1,0,4
images/00000017_00_0006.jpg,1,0,2
images/00000017_00_0006.jpg,1,0,3
images/00000017_00_0006.jpg,1,0,4
images/00000017_00_0007.jpg,1,0,2
images/00000017_00_0007.jpg,1,0,3
images/00000017_00_0007.jpg,1,0,4
images/00000017_00_0008.jpg,1,0,2
images/00000017_00_0008.jpg,1,0,3
images/00000017_00_0008.jpg,1,0,4
images/00000017_00_0009.jpg,1,0,2
images/00000017_00_0009.jpg,1,0,3
images/00000017_00_0009.jpg,1,0,4
images/00000017_01_0000.jpg,1,1,2
images/00000017_01_0000.jpg,1,1,3
images/00000017_01_0000.jpg,1,1,4
