image_path,id,camera,downsample
CAVIARa/0004001.jpg,3,0,2
CAVIARa/0004002.jpg,3,0,2
CAVIARa/0004003.jpg,3,0,2
CAVIARa/0004004.jpg,3,0,2
CAVIARa/0004005.jpg,3,0,2
CAVIARa/0004006.jpg,3,0,2
CAVIARa/0004007.jpg,3,0,2
CAVIARa/0004008.jpg,3,0,2
CAVIARa/0004009.jpg,3,0,2
CAVIARa/0004010.jpg,3,0,2
CAVIARa/0004011.jpg,3,1,2
CAVIARa/0004012.jpg,3,1,2
CAVIARa/0004013.jpg,3,1,2
CAVIARa/0004014.jpg,3,1,2
CAVIARa/0004015.jpg,3,1,2
CAVIARa/0004016.jpg,3,1,2
CAVIARa/0004017.jpg,3,1,2
CAVIARa/0004018.jpg,3,1,2
CAVIARa/0004019.jpg,3,1,2
CAVIARa/0004020.jpg,3,1,2
CAVIARa/0006001.jpg,5,0,2
CAVIARa/0006002.jpg,5,0,2
CAVIARa/0006003.jpg,5,0,2
CAVIARa/0006004.jpg,5,0,2
CAVIARa/0006005.jpg,5,0,2
CAVIARa/0006006.jpg,5,0,2
CAVIARa/0006007.jpg,5,0,2
CAVIARa/0006008.jpg,5,0,2
CAVIARa/0006009.jpg,5,0,2
CAVIARa/0006010.jpg,5,0,2
CAVIARa/0006011.jpg,5,1,2
CAVIARa/0006012.jpg,5,1,2
CAVIARa/0006013.jpg,5,1,2
CAVIARa/0006014.jpg,5,1,2
CAVIARa/0006015.jpg,5,1,2
CAVIARa/0006016.jpg,5,1,2
CAVIARa/0006017.jpg,5,1,2
CAVIARa/0006018.jpg,5,1,2
CAVIARa/0006019.jpg,5,1,2
CAVIARa/0006020.jpg,5,1,2
CAVIARa/0008001.jpg,7,0,2
CAVIARa/0008002.jpg,7,0,2
CAVIARa/0008003.jpg,7,0,2
CAVIARa/0008004.jpg,7,0,2
CAVIARa/0008005.jpg,7,0,2
CAVIARa/0008006.jpg,7,0,2
CAVIARa/0008007.jpg,7,0,2
CAVIARa/0008008.jpg,7,0,2
CAVIARa/0008009.jpg,7,0,2
CAVIARa/0008010.jpg,7,0,2
CAVIARa/0008011.jpg,7,1,2
CAVIARa/0008012.jpg,7,1,2
CAVIARa/0008013.jpg,7,1,2
CAVIARa/0008014.jpg,7,1,2
CAVIARa/0008015.jpg,7,1,2
CAVIARa/0008016.jpg,7,1,2
CAVIARa/0008017.jpg,7,1,2
CAVIARa/0008018.jpg,7,1,2
CAVIARa/0008019.jpg,7,1,2
CAVIARa/0008020.jpg,7,1,2
CAVIARa/0015001.jpg,14,0,2
CAVIARa/0015002.jpg,14,0,2
CAVIARa/0015003.jpg,14,0,2
CAVIARa/0015004.jpg,14,0,2
CAVIARa/0015005.jpg,14,0,2
CAVIARa/0015006.jpg,14,0,2
CAVIARa/0015007.jpg,14,0,2
CAVIARa/0015008.jpg,14,0,2
CAVIARa/0015009.jpg,14,0,2
CAVIARa/0015010.jpg,14,0,2
