image_path,id,camera,downsample
CAVIARa/0001001.jpg,0,0,2
CAVIARa/0001001.jpg,0,0,3
CAVIARa/0001001.jpg,0,0,4
CAVIARa/0001002.jpg,0,0,2
CAVIARa/0001002.jpg,0,0,3
CAVIARa/0001002.jpg,0,0,4
CAVIARa/0001003.jpg,0,0,2
CAVIARa/0001003.jpg,0,0,3
CAVIARa/0001003.jpg,0,0,4
CAVIARa/0001004.jpg,0,0,2
CAVIARa/0001004.jpg,0,0,3
CAVIARa/0001004.jpg,0,0,4
CAVIARa/0001005.jpg,0,0,2
CAVIARa/0001005.jpg,0,0,3
CAVIARa/0001005.jpg,0,0,4
CAVIARa/0001006.jpg,0,0,2
CAVIARa/0001006.jpg,0,0,3
CAVIARa/0001006.jpg,0,0,4
CAVIARa/0001007.jpg,0,0,2
CAVIARa/0001007.jpg,0,0,3
CAVIARa/0001007.jpg,0,0,4
CAVIARa/0001008.jpg,0,0,2
CAVIARa/0001008.jpg,0,0,3
CAVIARa/0001008.jpg,0,0,4
CAVIARa/0001009.jpg,0,0,2
CAVIARa/0001009.jpg,0,0,3
CAVIARa/0001009.jpg,0,0,4
CAVIARa/0001010.jpg,0,0,2
CAVIARa/0001010.jpg,0,0,3
CAVIARa/0001010.jpg,0,0,4
CAVIARa/0002001.jpg,1,0,2
CAVIARa/0002001.jpg,1,0,3
CAVIARa/0002001.jpg,1,0,4
CAVIARa/0002002.jpg,1,0,2
CAVIARa/0002002.jpg,1,0,3
CAVIARa/0002002.jpg,1,0,4
CAVIARa/0002003.jpg,1,0,2
CAVIARa/0002003.jpg,1,0,3
CAVIARa/0002003.jpg,1,0,4
CAVIARa/0002004.jpg,1,0,2
CAVIARa/0002004.jpg,1,0,3
CAVIARa/0002004.jpg,1,0,4
CAVIARa/0002005.jpg,1,0,2
CAVIARa/0002005.jpg,1,0,3
CAVIARa/0002005.jpg,1,0,4
CAVIARa/0002006.jpg,1,0,2
CAVIARa/0002006.jpg,1,0,3
CAVIARa/0002006.jpg,1,0,4
CAVIARa/0002007.jpg,1,0,2
CAVIARa/0002007.jpg,1,0,3
CAVIARa/0002007.jpg,1,0,4
CAVIARa/0002008.jpg,1,0,2
CAVIARa/0002008.jpg,1,0,3
CAVIARa/0002008.jpg,1,0,4
CAVIARa/0002009.jpg,1,0,2
CAVIARa/0002009.jpg,1,0,3
CAVIARa/0002009.jpg,1,0,4
CAVIARa/0002010.jpg,1,0,2
CAVIARa/0002010.jpg,1,0,3
CAVIARa/0002010.jpg,1,0,4
CAVIARa/0003001.jpg,2,0,2
CAVIARa/0003001.jpg,2,0,3
CAVIARa/0003001.jpg,2,0,4
CAVIARa/0003002.jpg,2,0,2
CAVIARa/0003002.jpg,2,0,3
CAVIARa/0003002.jpg,2,0,4
CAVIARa/0003003.jpg,2,0,2
CAVIARa/0003003.jpg,2,0,3
CAVIARa/0003003.jpg,2,0,4
CAVIARa/0003004.jpg,2,0,2
CAVIARa/0003004.jpg,2,0,3
CAVIARa/0003004.jpg,2,0,4
CAVIARa/0003005.jpg,2,0,2
CAVIARa/0003005.jpg,2,0,3
CAVIARa/0003005.jpg,2,0,4
CAVIARa/0003006.jpg,2,0,2
CAVIARa/0003006.jpg,2,0,3
CAVIARa/0003006.jpg,2,0,4
CAVIARa/0003007.jpg,2,0,2
CAVIARa/0003007.jpg,2,0,3
CAVIARa/0003007.jpg,2,0,4
CAVIARa/0003008.jpg,2,0,2
CAVIARa/0003008.jpg,2,0,3
CAVIARa/0003008.jpg,2,0,4
CAVIARa/0003009.jpg,2,0,2
CAVIARa/0003009.jpg,2,0,3
CAVIARa/0003009.jpg,2,0,4
CAVIARa/0003010.jpg,2,0,2
CAVIARa/0003010.jpg,2,0,3
CAVIARa/0003010.jpg,2,0,4
CAVIARa/0003011.jpg,2,1,2
CAVIARa/0003011.jpg,2,1,3
CAVIARa/0003011.jpg,2,1,4
CAVIARa/0003012.jpg,2,1,2
CAVIARa/0003012.jpg,2,1,3
CAVIARa/0003012.jpg,2,1,4
CAVIARa/0003013.jpg,2,1,2
CAVIARa/0003013.jpg,2,1,3
CAVIARa/0003013.jpg,2,1,4
CAVIARa/0003014.jpg,2,1,2
CAVIARa/0003014.jpg,2,1,3
CAVIARa/0003014.jpg,2,1,4
CAVIARa/0003015.jpg,2,1,2
CAVIARa/0003015.jpg,2,1,3
CAVIARa/0003015.jpg,2,1,4
CAVIARa/0003016.jpg,2,1,2
CAVIARa/0003016.jpg,2,1,3
CAVIARa/0003016.jpg,2,1,4
CAVIARa/0003017.jpg,2,1,2
CAVIARa/0003017.jpg,2,1,3
CAVIARa/0003017.jpg,2,1,4
