image_path,id,camera,downsample
images/00000316_00_0000.jpg,0,0,1
images/00000316_01_0000.jpg,0,1,1
images/00000120_00_0000.jpg,1,0,1
images/00000120_01_0000.jpg,1,1,1
images/00000123_00_0000.jpg,2,0,1
images/00000123_01_0000.jpg,2,1,1
images/00000587_00_0000.jpg,3,0,1
images/00000587_01_0000.jpg,3,1,1
images/00000611_00_0000.jpg,4,0,1
images/00000611_01_0000.jpg,4,1,1
images/00000130_00_0000.jpg,5,0,1
images/00000130_01_0000.jpg,5,1,1
images/00000038_00_0000.jpg,6,0,1
images/00000038_01_0000.jpg,6,1,1
images/00000176_00_0000.jpg,7,0,1
images/00000176_01_0000.jpg,7,1,1
images/00000337_00_0000.jpg,8,0,1
images/00000337_01_0000.jpg,8,1,1
images/00000413_00_0000.jpg,9,0,1
images/00000413_01_0000.jpg,9,1,1
images/00000576_00_0000.jpg,10,0,1
images/00000576_01_0000.jpg,10,1,1
images/00000457_00_0000.jpg,11,0,1
images/00000457_01_0000.jpg,11,1,1
images/00000203_00_0000.jpg,12,0,1
images/00000203_01_0000.jpg,12,1,1
images/00000036_00_0000.jpg,13,0,1
images/00000036_01_0000.jpg,13,1,1
images/00000264_00_0000.jpg,14,0,1
images/00000264_01_0000.jpg,14,1,1
images/00000349_00_0000.jpg,15,0,1
images/00000349_01_0000.jpg,15,1,1
images/00000171_00_0000.jpg,16,0,1
images/00000171_01_0000.jpg,16,1,1
images/00000226_00_0000.jpg,17,0,1
images/00000226_01_0000.jpg,17,1,1
images/00000570_00_0000.jpg,18,0,1
images/00000570_01_0000.jpg,18,1,1
images/00000251_00_0000.jpg,19,0,1
images/00000251_01_0000.jpg,19,1,1
images/00000410_00_0000.jpg,20,0,1
images/00000410_01_0000.jpg,20,1,1
images/00000271_00_0000.jpg,21,0,1
images/00000271_01_0000.jpg,21,1,1
images/00000531_00_0000.jpg,22,0,1
images/00000531_01_0000.jpg,22,1,1
images/00000514_00_0000.jpg,23,0,1
images/00000514_01_0000.jpg,23,1,1
images/00000057_00_0000.jpg,24,0,1
images/00000057_01_0000.jpg,24,1,1
images/00000002_00_0000.jpg,25,0,1
images/00000002_01_0000.jpg,25,1,1
images/00000533_00_0000.jpg,26,0,1
images/00000533_01_0000.jpg,26,1,1
images/00000394_00_0000.jpg,27,0,1
